CHR	start	end	geneSymbol	ENSEMBLE_ID
3.0	132363639.0	132441303.0	NPHP3-ACAD11	ENST00000471702
3.0	132373288.0	132396944.0	UBA5	ENST00000264991
3.0	132379138.0	132396944.0	UBA5	ENST00000356232
3.0	132399451.0	132441303.0	NPHP3	ENST00000326682
3.0	132757169.0	133116619.0	TMEM108	ENST00000321871
3.0	132843669.0	133116619.0	TMEM108	ENST00000508711
3.0	132843669.0	133108527.0	TMEM108	ENST00000515826
3.0	133118788.0	133194056.0	BFSP2	ENST00000302334
3.0	133292432.0	133309118.0	CDV3	ENST00000264993
3.0	133292432.0	133309118.0	CDV3	ENST00000420115
3.0	133319447.0	133380737.0	TOPBP1	ENST00000260810
3.0	133336975.0	133347315.0	TOPBP1	ENST00000513818
3.0	133419209.0	133497850.0	TF	ENST00000402696
3.0	133502875.0	133540336.0	SRPRB	ENST00000466490
3.0	133543078.0	133614691.0	RAB6B	ENST00000285208
3.0	133646988.0	133648656.0	C3orf36	ENST00000408895
3.0	133651538.0	133748920.0	SLCO2A1	ENST00000310926
3.0	133661154.0	133748920.0	SLCO2A1	ENST00000462770
3.0	133669794.0	133748920.0	SLCO2A1	ENST00000464676
3.0	133875976.0	133969586.0	RYK	ENST00000427044
3.0	134074188.0	134093406.0	AMOTL2	ENST00000249883
3.0	134074188.0	134085683.0	AMOTL2	ENST00000506326
3.0	134074188.0	134094259.0	AMOTL2	ENST00000514516
3.0	134196544.0	134204865.0	ANAPC13	ENST00000510994
3.0	134204573.0	134283870.0	CEP63	ENST00000337090
3.0	134204573.0	134293855.0	CEP63	ENST00000354446
3.0	134267902.0	134272391.0	CEP63	ENST00000513295
3.0	134318763.0	134369864.0	KY	ENST00000508956
3.0	134324781.0	134370478.0	KY	ENST00000506319
3.0	134514097.0	134979307.0	EPHB1	ENST00000398015
3.0	135684513.0	135866752.0	PPP2R3A	ENST00000264977
3.0	135867758.0	135914688.0	MSL2	ENST00000309993
3.0	135969165.0	136049013.0	PCCB	ENST00000251654
3.0	135969165.0	136049013.0	PCCB	ENST00000469217
3.0	135969165.0	136056737.0	PCCB	ENST00000471595
3.0	135974161.0	136046097.0	PCCB	ENST00000475214
3.0	136055997.0	136471245.0	STAG1	ENST00000236698
3.0	136055997.0	136471245.0	STAG1	ENST00000383202
3.0	136085783.0	136471245.0	STAG1	ENST00000434713
3.0	136136398.0	136471245.0	STAG1	ENST00000487065
3.0	136236883.0	136471245.0	STAG1	ENST00000480733
3.0	136537859.0	136574734.0	SLC35G2	ENST00000446465
3.0	136581048.0	136667968.0	NCK1	ENST00000288986
3.0	136649315.0	136667968.0	NCK1	ENST00000469404
3.0	136676705.0	136729926.0	IL20RB	ENST00000329582
3.0	136699306.0	136729926.0	IL20RB	ENST00000475972
3.0	137483132.0	137485172.0	SOX14	ENST00000306087
3.0	137717656.0	137752494.0	CLDN18	ENST00000343735
3.0	137729004.0	137752494.0	CLDN18	ENST00000183605
3.0	137780825.0	137834451.0	DZIP1L	ENST00000327532
3.0	137787823.0	137832322.0	DZIP1L	ENST00000469243
3.0	137842558.0	137851229.0	A4GNT	ENST00000236709
3.0	137879828.0	137893791.0	DBR1	ENST00000260803
3.0	137906113.0	137965729.0	ARMC8	ENST00000358441
3.0	137906113.0	138017228.0	ARMC8	ENST00000469044
3.0	137980277.0	138043772.0	NME9	ENST00000317876
3.0	137980277.0	138048728.0	NME9	ENST00000383180
3.0	137982351.0	138017228.0	ARMC8	ENST00000466762
3.0	138020052.0	138048205.0	NME9	ENST00000333911
3.0	138066488.0	138124377.0	MRAS	ENST00000289104
3.0	138153413.0	138197256.0	ESYT3	ENST00000389567
3.0	138213185.0	138313129.0	CEP70	ENST00000264982
3.0	138218724.0	138313129.0	CEP70	ENST00000481834
3.0	138255759.0	138310798.0	CEP70	ENST00000464035
3.0	138327540.0	138352213.0	FAIM	ENST00000338446
3.0	138327540.0	138352213.0	FAIM	ENST00000360570
3.0	138327540.0	138349981.0	FAIM	ENST00000470889
3.0	138327917.0	138352213.0	FAIM	ENST00000393034
3.0	138371538.0	138478201.0	PIK3CB	ENST00000477593
3.0	138663064.0	138665982.0	FOXL2	ENST00000330315
3.0	138666074.0	138672830.0	FOXL2NB	ENST00000383165
3.0	138666452.0	138669670.0	FOXL2NB	ENST00000498709
3.0	138722802.0	138725110.0	PRR23A	ENST00000383163
3.0	138737871.0	138739768.0	PRR23B	ENST00000329447
3.0	138760942.0	138763734.0	PRR23C	ENST00000413199
3.0	139062796.0	139075887.0	MRPS22	ENST00000495075
3.0	139076431.0	139108522.0	COPB2	ENST00000333188
3.0	139093080.0	139108522.0	COPB2	ENST00000510181
3.0	139098865.0	139108522.0	COPB2	ENST00000504295
3.0	139171724.0	139195352.0	RBP2	ENST00000232217
3.0	139236274.0	139258671.0	RBP1	ENST00000232219
3.0	139244625.0	139258671.0	RBP1	ENST00000483943
3.0	139245245.0	139258671.0	RBP1	ENST00000492918
3.0	139279021.0	139396885.0	NMNAT3	ENST00000506254
3.0	139654025.0	140286919.0	CLSTN2	ENST00000458420
3.0	139654025.0	140275897.0	CLSTN2	ENST00000511524
3.0	140396864.0	140419992.0	TRIM42	ENST00000286349
3.0	140660660.0	140698785.0	SLC25A36	ENST00000446041
3.0	140660660.0	140685053.0	SLC25A36	ENST00000507429
3.0	140770741.0	140867453.0	SPSB4	ENST00000310546
3.0	140950680.0	141013486.0	PXYLP1	ENST00000286353
3.0	140950680.0	141013486.0	PXYLP1	ENST00000393010
3.0	141043053.0	141168632.0	ZBTB38	ENST00000514251
3.0	141205924.0	141331197.0	RASA2	ENST00000286364
3.0	141205924.0	141331197.0	RASA2	ENST00000452898
3.0	141457049.0	141465645.0	RNF7	ENST00000273480
3.0	141497041.0	141535892.0	GRK7	ENST00000264952
3.0	141595468.0	141645382.0	ATP1B3	ENST00000465172
3.0	141663268.0	141868386.0	TFDP2	ENST00000499676
3.0	141876367.0	141944449.0	GK5	ENST00000392993
3.0	141876367.0	141901908.0	GK5	ENST00000460515
3.0	142025447.0	142166853.0	XRN1	ENST00000264951
3.0	142095089.0	142144380.0	XRN1	ENST00000472697
3.0	142136682.0	142166853.0	XRN1	ENST00000463916
3.0	142168075.0	142297668.0	ATR	ENST00000350721
3.0	142168078.0	142188411.0	ATR	ENST00000513291
3.0	142315227.0	142432505.0	PLS1	ENST00000457734
3.0	142342264.0	142432505.0	PLS1	ENST00000337777
3.0	142443264.0	142526729.0	TRPC1	ENST00000273482
3.0	142509859.0	142523020.0	TRPC1	ENST00000476941
3.0	142536700.0	142608045.0	PCOLCE2	ENST00000295992
3.0	142680072.0	142682178.0	PAQR9	ENST00000340634
3.0	142720370.0	142779567.0	U2SURP	ENST00000397933
3.0	142720379.0	142742237.0	U2SURP	ENST00000461591
3.0	142744622.0	142772636.0	U2SURP	ENST00000480029
3.0	142838616.0	142842856.0	CHST2	ENST00000309575
3.0	142984062.0	143567373.0	SLC9A9	ENST00000316549
3.0	143690638.0	143711210.0	DIPK2A	ENST00000315691
3.0	143692165.0	143711210.0	DIPK2A	ENST00000441925
3.0	145787226.0	145879282.0	PLOD2	ENST00000282903
3.0	145787226.0	145804522.0	PLOD2	ENST00000461497
3.0	145794324.0	145804522.0	PLOD2	ENST00000478436
3.0	145910122.0	145968966.0	PLSCR4	ENST00000354952
3.0	145910122.0	145968966.0	PLSCR4	ENST00000383083
3.0	146151073.0	146213778.0	PLSCR2	ENST00000336685
3.0	146151073.0	146187088.0	PLSCR2	ENST00000497985
3.0	146232965.0	146262628.0	PLSCR1	ENST00000342435
3.0	146245731.0	146262628.0	PLSCR1	ENST00000469266
3.0	146294393.0	146324003.0	PLSCR5	ENST00000443512
3.0	147103833.0	147124596.0	ZIC4	ENST00000383075
3.0	147103833.0	147123307.0	ZIC4	ENST00000425731
3.0	147103833.0	147122071.0	ZIC4	ENST00000525172
3.0	147127179.0	147134506.0	ZIC1	ENST00000282928
3.0	147657790.0	147660801.0	RP11-71N10.1	ENST00000467198
3.0	148415656.0	148460790.0	AGTR1	ENST00000349243
3.0	148415656.0	148460790.0	AGTR1	ENST00000418473
3.0	148415656.0	148460790.0	AGTR1	ENST00000497524
3.0	148415656.0	148460790.0	AGTR1	ENST00000542281
3.0	148447965.0	148460790.0	AGTR1	ENST00000402260
3.0	148545586.0	148577972.0	CPB1	ENST00000491148
3.0	148583041.0	148614872.0	CPA3	ENST00000296046
3.0	148709193.0	148745456.0	GYG1	ENST00000345003
3.0	148747902.0	148804341.0	HLTF	ENST00000310053
3.0	148749986.0	148804341.0	HLTF	ENST00000494055
3.0	148847369.0	148891305.0	HPS3	ENST00000296051
3.0	148847423.0	148871922.0	HPS3	ENST00000462030
3.0	148890288.0	148939832.0	CP	ENST00000264613
3.0	148890288.0	148897920.0	CP	ENST00000460674
3.0	148903851.0	148925404.0	CP	ENST00000489736
3.0	149036283.0	149051548.0	TM4SF18	ENST00000296059
3.0	149086803.0	149095568.0	TM4SF1	ENST00000305366
3.0	149086808.0	149093499.0	TM4SF1	ENST00000472441
3.0	149192366.0	149221181.0	TM4SF4	ENST00000305354
3.0	149235020.0	149421115.0	WWTR1	ENST00000465804
3.0	149456255.0	149470286.0	COMMD2	ENST00000473414
3.0	149478888.0	149510610.0	ANKUB1	ENST00000446160
3.0	149496139.0	149508711.0	ANKUB1	ENST00000474404
3.0	149530473.0	149679925.0	RNF13	ENST00000344229
3.0	149530473.0	149679925.0	RNF13	ENST00000392894
3.0	149682689.0	149688741.0	PFN2	ENST00000239940
3.0	150126786.0	150177615.0	TSC22D2	ENST00000361875
3.0	150259778.0	150264964.0	SERP1	ENST00000479209
3.0	150264572.0	150303803.0	EIF2A	ENST00000460851
3.0	150270141.0	150303803.0	EIF2A	ENST00000477551
3.0	150321064.0	150348234.0	SELENOT	ENST00000471696
3.0	150377673.0	150421742.0	ERICH6	ENST00000295910
3.0	150377673.0	150421742.0	ERICH6	ENST00000491361
3.0	150458908.0	150481263.0	SIAH2	ENST00000312960
3.0	150601485.0	150659548.0	RP11-166N6.3	ENST00000562308
3.0	150643948.0	150662023.0	CLRN1	ENST00000295911
3.0	150644352.0	150690786.0	CLRN1	ENST00000327047
3.0	150803449.0	150911532.0	MED12L	ENST00000422248
3.0	150804179.0	150911532.0	MED12L	ENST00000309237
3.0	150804583.0	151154465.0	MED12L	ENST00000474524
3.0	150915617.0	150920988.0	GPR171	ENST00000309180
3.0	150929903.0	150996230.0	P2RY14	ENST00000309170
3.0	151011874.0	151034636.0	GPR87	ENST00000260843
3.0	151044094.0	151047337.0	P2RY13	ENST00000325602
3.0	151055234.0	151102544.0	P2RY12	ENST00000302632
3.0	151073682.0	151105960.0	MED12L	ENST00000273432
3.0	151153776.0	151176497.0	IGSF10	ENST00000282466
3.0	151451702.0	151475556.0	AADACL2	ENST00000356517
3.0	151451702.0	151475556.0	AADACL2	ENST00000445270
3.0	151531859.0	151546276.0	AADAC	ENST00000232892
3.0	151591429.0	151599876.0	SUCNR1	ENST00000362032
3.0	151980403.0	151987415.0	MBNL1-AS1	ENST00000608395
3.0	151985827.0	152183569.0	MBNL1	ENST00000282486
3.0	152017192.0	152183569.0	MBNL1	ENST00000324196
3.0	152017192.0	152183569.0	MBNL1	ENST00000355460
3.0	152017192.0	152183569.0	MBNL1	ENST00000357472
3.0	152017192.0	152183569.0	MBNL1	ENST00000545754
3.0	152057485.0	152058779.0	TMEM14E	ENST00000408960
3.0	152552734.0	152555843.0	P2RY1	ENST00000305097
3.0	152880027.0	152886263.0	RAP2B	ENST00000323534
3.0	153202282.0	153220486.0	LINC02877	ENST00000446603
3.0	153838790.0	153975616.0	ARHGEF26	ENST00000356448
3.0	153943572.0	153975616.0	ARHGEF26	ENST00000483068
3.0	153993455.0	154042286.0	DHX36	ENST00000496811
3.0	154055459.0	154147504.0	GPR149	ENST00000389740
3.0	154741911.0	154901518.0	MME	ENST00000460393
3.0	154797434.0	154803518.0	MME	ENST00000491597
3.0	154857978.0	154862246.0	MME	ENST00000360490
3.0	155197669.0	155421997.0	PLCH1	ENST00000334686
3.0	155197669.0	155394105.0	PLCH1	ENST00000414191
3.0	155480399.0	155524055.0	C3orf33	ENST00000534941
3.0	155544299.0	155572248.0	SLC33A1	ENST00000359479
3.0	155544299.0	155572248.0	SLC33A1	ENST00000392845
3.0	155588323.0	155655520.0	GMPS	ENST00000496455
3.0	155838335.0	156256927.0	KCNAB1	ENST00000490337
3.0	155860749.0	156256927.0	KCNAB1	ENST00000471742
3.0	156008774.0	156256927.0	KCNAB1	ENST00000302490
3.0	156257927.0	156272973.0	SSR3	ENST00000265044
3.0	156392203.0	156424557.0	TIPARP	ENST00000295924
3.0	156392713.0	156424557.0	TIPARP	ENST00000461166
3.0	156394451.0	156424557.0	TIPARP	ENST00000542783
3.0	156544094.0	156763918.0	LEKR1	ENST00000356539
3.0	156544146.0	156643045.0	LEKR1	ENST00000491763
3.0	156864295.0	156878482.0	CCNL1	ENST00000461804
3.0	156865584.0	156878482.0	CCNL1	ENST00000295926
3.0	156865584.0	156872455.0	CCNL1	ENST00000464316
3.0	156977530.0	157221136.0	VEPH1	ENST00000362010
3.0	156977530.0	157217445.0	VEPH1	ENST00000543418
3.0	157154578.0	157161417.0	PTX3	ENST00000295927
3.0	157177408.0	157221415.0	VEPH1	ENST00000468233
3.0	157177408.0	157221415.0	VEPH1	ENST00000494677
3.0	157177408.0	157213295.0	VEPH1	ENST00000537559
3.0	157261131.0	157296680.0	C3orf55	ENST00000312275
3.0	157261131.0	157319021.0	C3orf55	ENST00000449199
3.0	157261131.0	157287701.0	C3orf55	ENST00000468043
3.0	157813798.0	157823952.0	SHOX2	ENST00000389589
3.0	157827839.0	158262624.0	RSRC1	ENST00000295930
3.0	157827839.0	158187521.0	RSRC1	ENST00000471911
3.0	158288951.0	158324249.0	MLF1	ENST00000355893
3.0	158288951.0	158324249.0	MLF1	ENST00000359117
3.0	158288951.0	158324249.0	MLF1	ENST00000497004
3.0	158362315.0	158400222.0	GFM1	ENST00000478576
3.0	158362315.0	158410360.0	GFM1	ENST00000486715
3.0	158363952.0	158410360.0	GFM1	ENST00000264263
3.0	158384201.0	158390482.0	LXN	ENST00000264265
3.0	158414895.0	158450275.0	RARRES1	ENST00000237696
3.0	158422438.0	158450275.0	RARRES1	ENST00000479756
3.0	158458204.0	158461305.0	RP11-379F4.4	ENST00000477589
3.0	158519713.0	158547508.0	MFSD1	ENST00000415822
3.0	158787039.0	158981535.0	IQCJ	ENST00000397832
3.0	158787039.0	158984096.0	IQCJ	ENST00000482126
3.0	158787039.0	159615155.0	IQCJ-SCHIP1	ENST00000485419
3.0	158991034.0	159615155.0	IQCJ-SCHIP1	ENST00000337808
3.0	159481928.0	159612500.0	SCHIP1	ENST00000482885
3.0	159557648.0	159615155.0	SCHIP1	ENST00000445224
3.0	159706621.0	159713806.0	IL12A	ENST00000305579
3.0	159943421.0	159946000.0	C3orf80	ENST00000326474
3.0	159974772.0	160117320.0	IFT80	ENST00000326448
3.0	159974772.0	160102434.0	IFT80	ENST00000483465
3.0	160117428.0	160152741.0	SMC4	ENST00000357388
3.0	160117428.0	160142807.0	SMC4	ENST00000360111
3.0	160117428.0	160132305.0	SMC4	ENST00000489573
3.0	160118345.0	160152741.0	SMC4	ENST00000344722
3.0	160131809.0	160152741.0	SMC4	ENST00000462668
3.0	160153289.0	160167626.0	TRIM59	ENST00000309784
3.0	160212781.0	160283376.0	KPNA4	ENST00000334256
3.0	160394946.0	160396235.0	ARL14	ENST00000320767
3.0	160473994.0	160788817.0	PPM1L	ENST00000498165
3.0	160559999.0	160788817.0	PPM1L	ENST00000464260
3.0	160801669.0	160823160.0	B3GALNT1	ENST00000392780
3.0	160801669.0	160823160.0	B3GALNT1	ENST00000392781
3.0	160802777.0	160819021.0	B3GALNT1	ENST00000473285
3.0	160939097.0	160969795.0	NMD3	ENST00000351193
3.0	160939097.0	160971320.0	NMD3	ENST00000472947
3.0	160939757.0	160969795.0	NMD3	ENST00000460469
3.0	161062578.0	161089871.0	SPTSSB	ENST00000359175
3.0	161214594.0	161221730.0	OTOL1	ENST00000327928
3.0	164696684.0	164796283.0	SI	ENST00000264382
3.0	164904506.0	164914469.0	SLITRK3	ENST00000241274
3.0	164904506.0	164913790.0	SLITRK3	ENST00000475390
3.0	165490690.0	165555253.0	BCHE	ENST00000264381
3.0	166958075.0	167098085.0	ZBBX	ENST00000392766
3.0	167159575.0	167191920.0	SERPINI2	ENST00000476257
3.0	167196471.0	167371287.0	WDR49	ENST00000308378
3.0	167196471.0	167338391.0	WDR49	ENST00000453925
3.0	167196471.0	167293019.0	WDR49	ENST00000476376
3.0	167196471.0	167371728.0	WDR49	ENST00000479765
3.0	167401693.0	167452594.0	PDCD10	ENST00000392750
3.0	167401693.0	167452651.0	PDCD10	ENST00000473645
3.0	167453430.0	167543357.0	SERPINI1	ENST00000446050
3.0	167453509.0	167543357.0	SERPINI1	ENST00000295777
3.0	167727652.0	167813417.0	GOLIM4	ENST00000470487
3.0	168530081.0	168542770.0	EGFEM1P	ENST00000461151
3.0	168530081.0	168548374.0	EGFEM1P	ENST00000483846
3.0	168801285.0	168864093.0	MECOM	ENST00000264674
3.0	168801285.0	169381563.0	MECOM	ENST00000392736
3.0	168801285.0	168865522.0	MECOM	ENST00000464456
3.0	168819846.0	169381563.0	MECOM	ENST00000494292
3.0	168840366.0	168862967.0	MECOM	ENST00000460890
3.0	168867389.0	169381563.0	MECOM	ENST00000485957
3.0	169484709.0	169487683.0	ACTRT3	ENST00000330368
3.0	169490851.0	169507504.0	MYNN	ENST00000544106
3.0	169511214.0	169530574.0	LRRC34	ENST00000316515
3.0	169513427.0	169530574.0	LRRC34	ENST00000522596
3.0	169539708.0	169555560.0	LRRIQ4	ENST00000340806
3.0	169557027.0	169587723.0	LRRC31	ENST00000264676
3.0	169557027.0	169587723.0	LRRC31	ENST00000316428
3.0	169629480.0	169656948.0	SAMD7	ENST00000335556
3.0	169629480.0	169656948.0	SAMD7	ENST00000428432
3.0	169684578.0	169716161.0	SEC62	ENST00000337002
3.0	169755733.0	169803183.0	GPR160	ENST00000355897
3.0	169805366.0	169899537.0	PHC3	ENST00000495893
3.0	169820353.0	169899537.0	PHC3	ENST00000467570
3.0	169853222.0	169899537.0	PHC3	ENST00000479467
3.0	169865034.0	169899516.0	PHC3	ENST00000474275
3.0	169887512.0	169899537.0	PHC3	ENST00000497658
3.0	169940218.0	170023770.0	PRKCI	ENST00000295797
3.0	170009433.0	170023770.0	PRKCI	ENST00000476635
3.0	170075471.0	170114637.0	SKIL	ENST00000458537
3.0	170136651.0	170152479.0	CLDN11	ENST00000064724
3.0	170136651.0	170578169.0	RP11-654K19.6	ENST00000486975
3.0	170139026.0	170152479.0	CLDN11	ENST00000489485
3.0	170177340.0	170303863.0	SLC7A14	ENST00000231706
3.0	170582663.0	170588045.0	RPL22L1	ENST00000295830
3.0	170606202.0	170626426.0	EIF5A2	ENST00000295822
3.0	170714135.0	170744768.0	SLC2A2	ENST00000314251
3.0	170780290.0	171178197.0	TNIK	ENST00000436636
3.0	170780290.0	170819861.0	TNIK	ENST00000538048
3.0	170784268.0	170800471.0	TNIK	ENST00000484051
3.0	171318193.0	171528504.0	PLD1	ENST00000356327
3.0	171329254.0	171392403.0	PLD1	ENST00000446289
3.0	171371030.0	171395643.0	PLD1	ENST00000471075
3.0	171561137.0	171577108.0	TMEM212	ENST00000334567
3.0	171757416.0	172118492.0	FNDC3B	ENST00000336824
3.0	171851259.0	172056104.0	FNDC3B	ENST00000469491
3.0	172161079.0	172166246.0	GHSR	ENST00000241256
3.0	172165331.0	172166246.0	GHSR	ENST00000427970
3.0	172223296.0	172241297.0	TNFSF10	ENST00000241261
3.0	172235143.0	172241297.0	TNFSF10	ENST00000466777
3.0	172348433.0	172429008.0	NCEH1	ENST00000273512
3.0	172348433.0	172429008.0	NCEH1	ENST00000538775
3.0	172348433.0	172429008.0	NCEH1	ENST00000543711
3.0	172468473.0	172539264.0	ECT2	ENST00000232458
3.0	172468473.0	172539264.0	ECT2	ENST00000392692
3.0	172468473.0	172539264.0	ECT2	ENST00000417960
3.0	172520649.0	172539264.0	ECT2	ENST00000437296
3.0	172607145.0	172859058.0	SPATA16	ENST00000351008
3.0	173116242.0	174001116.0	NLGN1	ENST00000457714
3.0	173302475.0	174001116.0	NLGN1	ENST00000361589
3.0	174577109.0	175523428.0	NAALADL2	ENST00000454872
3.0	174581614.0	175299009.0	NAALADL2	ENST00000473253
3.0	174842194.0	175373351.0	NAALADL2	ENST00000489299
3.0	174974198.0	175205437.0	NAALADL2	ENST00000414826
3.0	176738540.0	176915048.0	TBL1XR1	ENST00000430069
3.0	176769290.0	176915048.0	TBL1XR1	ENST00000457928
3.0	177159707.0	177470492.0	LINC00578	ENST00000442937
3.0	178136987.0	178562217.0	KCNMB2	ENST00000432997
3.0	178525129.0	178561071.0	RP11-385J1.3	ENST00000358316
3.0	178735009.0	178789656.0	ZMAT3	ENST00000311417
3.0	178866309.0	178952497.0	PIK3CA	ENST00000263967
3.0	178957535.0	178984838.0	KCNMB3	ENST00000497599
3.0	178960552.0	178969645.0	KCNMB3	ENST00000392685
3.0	178960552.0	178977679.0	KCNMB3	ENST00000392686
3.0	178960595.0	178984838.0	KCNMB3	ENST00000349697
3.0	179040817.0	179053320.0	ZNF639	ENST00000326361
3.0	179065478.0	179111008.0	MFN1	ENST00000471841
3.0	179113874.0	179169371.0	GNB4	ENST00000232564
3.0	179280706.0	179306193.0	ACTL6A	ENST00000392662
3.0	179280706.0	179306193.0	ACTL6A	ENST00000429709
3.0	179280706.0	179306193.0	ACTL6A	ENST00000450518
3.0	179306253.0	179322434.0	MRPL47	ENST00000476781
3.0	179322573.0	179342288.0	NDUFB5	ENST00000259037
3.0	179370931.0	179507189.0	USP13	ENST00000263966
3.0	179512745.0	179754841.0	PEX5L	ENST00000467460
3.0	180319916.0	180328918.0	TTC14	ENST00000296015
3.0	180319916.0	180335616.0	TTC14	ENST00000382584
3.0	180319916.0	180328918.0	TTC14	ENST00000412756
3.0	180331794.0	180397283.0	CCDC39	ENST00000476379
3.0	180630232.0	180700539.0	FXR1	ENST00000357559
3.0	180701496.0	180707562.0	DNAJC19	ENST00000382564
3.0	181429710.0	181432223.0	SOX2	ENST00000325404
3.0	182164756.0	182204150.0	LINC01994	ENST00000496220
3.0	182511289.0	182639421.0	ATP11B	ENST00000323116
3.0	182511289.0	182554412.0	ATP11B	ENST00000493826
3.0	182583242.0	182632393.0	ATP11B	ENST00000490303
3.0	182616393.0	182631782.0	ATP11B	ENST00000475636
3.0	182660557.0	182698326.0	DCUN1D1	ENST00000292782
3.0	182733004.0	182817365.0	MCCC1	ENST00000265594
3.0	182733004.0	182833860.0	MCCC1	ENST00000492597
3.0	182840001.0	182880667.0	LAMP3	ENST00000265598
3.0	182895829.0	183145855.0	MCF2L2	ENST00000328913
3.0	182945815.0	183145855.0	MCF2L2	ENST00000447025
3.0	182971030.0	182991179.0	B3GNT5	ENST00000326505
3.0	183016543.0	183118336.0	MCF2L2	ENST00000459750
3.0	183205317.0	183273499.0	KLHL6	ENST00000341319
3.0	183208892.0	183273499.0	KLHL6	ENST00000489245
3.0	183353409.0	183402304.0	KLHL24	ENST00000454652
3.0	183368082.0	183390795.0	KLHL24	ENST00000476808
3.0	183415604.0	183530413.0	YEATS2	ENST00000305135
3.0	183493701.0	183511271.0	YEATS2	ENST00000432781
3.0	183533662.0	183543393.0	MAP6D1	ENST00000318631
3.0	183547171.0	183602693.0	PARL	ENST00000317096
3.0	183637722.0	183735727.0	ABCC5	ENST00000334444
3.0	183637722.0	183732235.0	ABCC5	ENST00000437205
3.0	183701539.0	183735727.0	ABCC5	ENST00000382494
3.0	183701539.0	183735727.0	ABCC5	ENST00000392579
3.0	183701539.0	183735727.0	ABCC5	ENST00000427120
3.0	183749330.0	183757157.0	HTR3D	ENST00000334128
3.0	183749528.0	183757157.0	HTR3D	ENST00000382489
3.0	183770833.0	183778461.0	HTR3C	ENST00000318351
3.0	183814850.0	183824783.0	HTR3E	ENST00000415389
3.0	183817965.0	183824783.0	HTR3E	ENST00000335304
3.0	183852808.0	183855167.0	EIF2B5	ENST00000432569
3.0	183852808.0	183863099.0	EIF2B5	ENST00000491144
3.0	183873282.0	183891314.0	DVL3	ENST00000313143
3.0	183892632.0	183901879.0	AP2M1	ENST00000382456
3.0	183894737.0	183901879.0	AP2M1	ENST00000292807
3.0	183898002.0	183901879.0	AP2M1	ENST00000461733
3.0	183898002.0	183899473.0	AP2M1	ENST00000468048
3.0	183903861.0	183911795.0	ABCF3	ENST00000429586
3.0	183948315.0	183960117.0	VWA5B2	ENST00000426955
3.0	183950386.0	183952785.0	VWA5B2	ENST00000497229
3.0	183952318.0	183960117.0	VWA5B2	ENST00000461141
3.0	183960115.0	183966759.0	ALG3	ENST00000397676
3.0	183960115.0	183967313.0	ALG3	ENST00000445626
3.0	183962564.0	183966759.0	ALG3	ENST00000488976
3.0	183967443.0	183976547.0	EEF1AKMT4	ENST00000324557
3.0	183967443.0	184010819.0	EEF1AKMT4-ECE2	ENST00000402825
3.0	183977001.0	183979251.0	CAMK2N2	ENST00000296238
3.0	183993797.0	183996484.0	ECE2	ENST00000357474
3.0	183993797.0	184010819.0	ECE2	ENST00000359140
3.0	183993797.0	184010819.0	ECE2	ENST00000404464
3.0	183993797.0	184009227.0	ECE2	ENST00000488401
3.0	183994267.0	184009485.0	ECE2	ENST00000430587
3.0	183994678.0	184009005.0	ECE2	ENST00000490579
